name;size_kb;item_type;date_modified_long;date_modified_short;date_taken;date_taken_year;date_taken_month;date_taken_day;date_taken_hour;date_taken_minute;length;minutos_totales;camera_model;dimensions;camera_maker;file_extension;horizontal_resolution_dpi;vertical_resolution_dpi;width_pixels;height_pixels;area_px_cuadrado;area_m2;source
IMG-20200729-WA0041.jpg;114;JPG File;29/7/2020 18:26;29/7/2020;29/7/2020 18:26;2020;7;29;18;26;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200729-WA0052.jpg;89;JPG File;29/7/2020 19:51;29/7/2020;29/7/2020 19:51;2020;7;29;19;51;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200730-WA0030.jpg;135;JPG File;30/7/2020 17:18;30/7/2020;30/7/2020 17:18;2020;7;30;17;18;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200731-WA0057.jpg;89;JPG File;31/7/2020 19:12;31/7/2020;31/7/2020 19:12;2020;7;31;19;12;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20200801-WA0005.jpg;79;JPG File;1/8/2020 10:41;1/8/2020;1/8/2020 10:41;2020;8;1;10;41;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200801-WA0046.jpg;90;JPG File;1/8/2020 18:15;1/8/2020;1/8/2020 18:15;2020;8;1;18;15;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200801-WA0047.jpg;93;JPG File;1/8/2020 18:37;1/8/2020;1/8/2020 18:37;2020;8;1;18;37;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200801-WA0048.jpg;114;JPG File;1/8/2020 18:40;1/8/2020;1/8/2020 18:40;2020;8;1;18;40;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200801-WA0049.jpg;109;JPG File;1/8/2020 18:43;1/8/2020;1/8/2020 18:43;2020;8;1;18;43;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200804-WA0117.jpg;66;JPG File;4/8/2020 18:57;4/8/2020;4/8/2020 18:57;2020;8;4;18;57;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20200804-WA0118.jpg;165;JPG File;4/8/2020 19:01;4/8/2020;4/8/2020 19:01;2020;8;4;19;1;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200805-WA0060.jpg;127;JPG File;5/8/2020 21:49;5/8/2020;5/8/2020 21:49;2020;8;5;21;49;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20200806-WA0038.jpg;105;JPG File;6/8/2020 14:43;6/8/2020;6/8/2020 14:43;2020;8;6;14;43;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200808-WA0011.jpg;132;JPG File;8/8/2020 12:38;8/8/2020;8/8/2020 12:38;2020;8;8;12;38;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200808-WA0024.jpg;80;JPG File;8/8/2020 16:43;8/8/2020;8/8/2020 16:43;2020;8;8;16;43;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20200808-WA0034.jpg;86;JPG File;8/8/2020 17:58;8/8/2020;8/8/2020 17:58;2020;8;8;17;58;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200808-WA0035.jpg;135;JPG File;8/8/2020 18:01;8/8/2020;8/8/2020 18:01;2020;8;8;18;1;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200809-WA0002.jpg;102;JPG File;11/8/2020 09:41;11/8/2020;11/8/2020 09:41;2020;8;11;9;41;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200811-WA0024.jpg;125;JPG File;11/8/2020 13:13;11/8/2020;11/8/2020 13:13;2020;8;11;13;13;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200811-WA0047.jpg;83;JPG File;11/8/2020 20:02;11/8/2020;11/8/2020 20:02;2020;8;11;20;2;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20200816-WA0003.jpg;87;JPG File;16/8/2020 09:52;16/8/2020;16/8/2020 09:52;2020;8;16;9;52;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200816-WA0012.jpg;147;JPG File;16/8/2020 13:26;16/8/2020;16/8/2020 13:26;2020;8;16;13;26;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20200822-WA0063.jpg;77;JPG File;22/8/2020 21:29;22/8/2020;22/8/2020 21:29;2020;8;22;21;29;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200823-WA0006.jpg;134;JPG File;23/8/2020 11:32;23/8/2020;23/8/2020 11:32;2020;8;23;11;32;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200823-WA0054.jpg;103;JPG File;23/8/2020 18:51;23/8/2020;23/8/2020 18:51;2020;8;23;18;51;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200825-WA0031.jpg;140;JPG File;25/8/2020 19:05;25/8/2020;25/8/2020 19:05;2020;8;25;19;5;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200826-WA0057.jpg;100;JPG File;26/8/2020 21:33;26/8/2020;26/8/2020 21:33;2020;8;26;21;33;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200828-WA0065.jpg;121;JPG File;28/8/2020 21:15;28/8/2020;28/8/2020 21:15;2020;8;28;21;15;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200830-WA0016.jpg;90;JPG File;30/8/2020 18:37;30/8/2020;30/8/2020 18:37;2020;8;30;18;37;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200901-WA0013.jpg;115;JPG File;1/9/2020 17:47;1/9/2020;1/9/2020 17:47;2020;9;1;17;47;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200903-WA0095.jpg;86;JPG File;3/9/2020 21:11;3/9/2020;3/9/2020 21:11;2020;9;3;21;11;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200903-WA0096.jpg;92;JPG File;3/9/2020 21:11;3/9/2020;3/9/2020 21:11;2020;9;3;21;11;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200903-WA0102.jpg;84;JPG File;3/9/2020 21:35;3/9/2020;3/9/2020 21:35;2020;9;3;21;35;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200905-WA0021.jpg;170;JPG File;5/9/2020 12:40;5/9/2020;5/9/2020 12:40;2020;9;5;12;40;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200909-WA0034.jpg;84;JPG File;9/9/2020 21:06;9/9/2020;9/9/2020 21:06;2020;9;9;21;6;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200912-WA0006.jpg;87;JPG File;12/9/2020 10:03;12/9/2020;12/9/2020 10:03;2020;9;12;10;3;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200913-WA0003.jpg;122;JPG File;13/9/2020 10:44;13/9/2020;13/9/2020 10:44;2020;9;13;10;44;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20200913-WA0006.jpg;74;JPG File;13/9/2020 17:17;13/9/2020;13/9/2020 17:17;2020;9;13;17;17;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200914-WA0043.jpg;120;JPG File;14/9/2020 21:22;14/9/2020;14/9/2020 21:22;2020;9;14;21;22;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200916-WA0070.jpg;98;JPG File;16/9/2020 20:47;16/9/2020;16/9/2020 20:47;2020;9;16;20;47;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200917-WA0054.jpg;100;JPG File;17/9/2020 19:31;17/9/2020;17/9/2020 19:31;2020;9;17;19;31;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200917-WA0055.jpg;99;JPG File;17/9/2020 19:31;17/9/2020;17/9/2020 19:31;2020;9;17;19;31;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200918-WA0090.jpg;99;JPG File;18/9/2020 19:27;18/9/2020;18/9/2020 19:27;2020;9;18;19;27;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200918-WA0091.jpg;89;JPG File;18/9/2020 19:27;18/9/2020;18/9/2020 19:27;2020;9;18;19;27;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200918-WA0092.jpg;88;JPG File;18/9/2020 19:27;18/9/2020;18/9/2020 19:27;2020;9;18;19;27;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200918-WA0093.jpg;67;JPG File;18/9/2020 19:27;18/9/2020;18/9/2020 19:27;2020;9;18;19;27;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200919-WA0030.jpg;55;JPG File;19/9/2020 16:11;19/9/2020;19/9/2020 16:11;2020;9;19;16;11;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200919-WA0035.jpg;65;JPG File;19/9/2020 17:49;19/9/2020;19/9/2020 17:49;2020;9;19;17;49;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200922-WA0050.jpg;144;JPG File;22/9/2020 19:35;22/9/2020;22/9/2020 19:35;2020;9;22;19;35;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200925-WA0042.jpg;104;JPG File;25/9/2020 18:34;25/9/2020;25/9/2020 18:34;2020;9;25;18;34;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200926-WA0005.jpg;96;JPG File;26/9/2020 13:33;26/9/2020;26/9/2020 13:33;2020;9;26;13;33;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20200929-WA0017.jpg;99;JPG File;29/9/2020 11:00;29/9/2020;29/9/2020 11:00;2020;9;29;11;0;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201001-WA0057.jpg;88;JPG File;1/10/2020 15:56;1/10/2020;1/10/2020 15:56;2020;10;1;15;56;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201002-WA0067.jpg;96;JPG File;2/10/2020 17:20;2/10/2020;2/10/2020 17:20;2020;10;2;17;20;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20201003-WA0039.jpg;104;JPG File;3/10/2020 17:48;3/10/2020;3/10/2020 17:48;2020;10;3;17;48;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201006-WA0044.jpg;125;JPG File;6/10/2020 18:23;6/10/2020;6/10/2020 18:23;2020;10;6;18;23;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201009-WA0120.jpg;129;JPG File;9/10/2020 17:57;9/10/2020;9/10/2020 17:57;2020;10;9;17;57;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201011-WA0012.jpg;125;JPG File;11/10/2020 10:36;11/10/2020;11/10/2020 10:36;2020;10;11;10;36;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201015-WA0057.jpg;91;JPG File;15/10/2020 21:43;15/10/2020;15/10/2020 21:43;2020;10;15;21;43;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201015-WA0058.jpg;106;JPG File;15/10/2020 21:43;15/10/2020;15/10/2020 21:43;2020;10;15;21;43;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201015-WA0059.jpg;117;JPG File;15/10/2020 21:43;15/10/2020;15/10/2020 21:43;2020;10;15;21;43;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201021-WA0042.jpg;106;JPG File;21/10/2020 17:08;21/10/2020;21/10/2020 17:08;2020;10;21;17;8;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201024-WA0041.jpg;74;JPG File;24/10/2020 20:43;24/10/2020;24/10/2020 20:43;2020;10;24;20;43;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201025-WA0002.jpg;98;JPG File;25/10/2020 14:10;25/10/2020;25/10/2020 14:10;2020;10;25;14;10;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20201025-WA0011.jpg;95;JPG File;25/10/2020 21:08;25/10/2020;25/10/2020 21:08;2020;10;25;21;8;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201027-WA0044.jpg;120;JPG File;27/10/2020 21:24;27/10/2020;27/10/2020 21:24;2020;10;27;21;24;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201028-WA0122.jpg;84;JPG File;28/10/2020 20:44;28/10/2020;28/10/2020 20:44;2020;10;28;20;44;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20201104-WA0056.jpg;92;JPG File;4/11/2020 20:00;4/11/2020;4/11/2020 20:00;2020;11;4;20;0;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201110-WA0030.jpg;92;JPG File;10/11/2020 18:55;10/11/2020;10/11/2020 18:55;2020;11;10;18;55;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201113-WA0066.jpg;83;JPG File;13/11/2020 19:56;13/11/2020;13/11/2020 19:56;2020;11;13;19;56;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201114-WA0020.jpg;105;JPG File;14/11/2020 13:10;14/11/2020;14/11/2020 13:10;2020;11;14;13;10;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201114-WA0047.jpg;160;JPG File;14/11/2020 18:21;14/11/2020;14/11/2020 18:21;2020;11;14;18;21;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201115-WA0004.jpg;65;JPG File;15/11/2020 12:36;15/11/2020;15/11/2020 12:36;2020;11;15;12;36;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201118-WA0021.jpg;94;JPG File;18/11/2020 16:42;18/11/2020;18/11/2020 16:42;2020;11;18;16;42;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201119-WA0000.jpg;101;JPG File;19/11/2020 08:48;19/11/2020;19/11/2020 08:48;2020;11;19;8;48;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201119-WA0001.jpg;67;JPG File;19/11/2020 08:48;19/11/2020;19/11/2020 08:48;2020;11;19;8;48;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201119-WA0002.jpg;79;JPG File;19/11/2020 08:48;19/11/2020;19/11/2020 08:48;2020;11;19;8;48;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201121-WA0003.jpg;78;JPG File;21/11/2020 11:50;21/11/2020;21/11/2020 11:50;2020;11;21;11;50;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201123-WA0017.jpg;62;JPG File;23/11/2020 15:31;23/11/2020;23/11/2020 15:31;2020;11;23;15;31;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20201128-WA0003.jpg;67;JPG File;28/11/2020 10:06;28/11/2020;28/11/2020 10:06;2020;11;28;10;6;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201204-WA0052.jpg;85;JPG File;4/12/2020 20:21;4/12/2020;4/12/2020 20:21;2020;12;4;20;21;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201206-WA0031.jpg;123;JPG File;6/12/2020 21:30;6/12/2020;6/12/2020 21:30;2020;12;6;21;30;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201207-WA0001.jpg;145;JPG File;7/12/2020 11:45;7/12/2020;7/12/2020 11:45;2020;12;7;11;45;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20201208-WA0000.jpg;124;JPG File;8/12/2020 11:08;8/12/2020;8/12/2020 11:08;2020;12;8;11;8;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201208-WA0038.jpg;116;JPG File;8/12/2020 17:29;8/12/2020;8/12/2020 17:29;2020;12;8;17;29;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201212-WA0001.jpg;87;JPG File;12/12/2020 10:17;12/12/2020;12/12/2020 10:17;2020;12;12;10;17;0;0;S7 Edge;1280 x 960;samsung;.jpg;96;96;1280;960;1228800;0,09;Whastapp
IMG-20201222-WA0004.jpg;135;JPG File;22/12/2020 08:55;22/12/2020;22/12/2020 08:55;2020;12;22;8;55;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20201222-WA0005.jpg;119;JPG File;22/12/2020 08:55;22/12/2020;22/12/2020 08:55;2020;12;22;8;55;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210104-WA0066.jpg;118;JPG File;4/1/2021 22:20;4/1/2021;4/1/2021 22:20;2021;1;4;22;20;0;0;S7 Edge;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210105-WA0020.jpg;112;JPG File;5/1/2021 17:48;5/1/2021;5/1/2021 17:48;2021;1;5;17;48;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210108-WA0008.jpg;112;JPG File;9/1/2021 10:27;9/1/2021;9/1/2021 10:27;2021;1;9;10;27;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210109-WA0002.jpg;120;JPG File;9/1/2021 10:27;9/1/2021;9/1/2021 10:27;2021;1;9;10;27;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210109-WA0003.jpg;116;JPG File;9/1/2021 10:27;9/1/2021;9/1/2021 10:27;2021;1;9;10;27;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210110-WA0023.jpg;131;JPG File;10/1/2021 20:58;10/1/2021;10/1/2021 20:58;2021;1;10;20;58;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210110-WA0024.jpg;129;JPG File;10/1/2021 20:58;10/1/2021;10/1/2021 20:58;2021;1;10;20;58;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210110-WA0025.jpg;118;JPG File;10/1/2021 20:58;10/1/2021;10/1/2021 20:58;2021;1;10;20;58;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210113-WA0031.jpg;63;JPG File;13/1/2021 20:47;13/1/2021;13/1/2021 20:47;2021;1;13;20;47;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210113-WA0032.jpg;61;JPG File;13/1/2021 20:47;13/1/2021;13/1/2021 20:47;2021;1;13;20;47;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210114-WA0010.jpg;184;JPG File;14/1/2021 09:38;14/1/2021;14/1/2021 09:38;2021;1;14;9;38;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210116-WA0001.jpg;112;JPG File;16/1/2021 10:13;16/1/2021;16/1/2021 10:13;2021;1;16;10;13;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210116-WA0018.jpg;88;JPG File;16/1/2021 13:06;16/1/2021;16/1/2021 13:06;2021;1;16;13;6;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210116-WA0019.jpg;101;JPG File;16/1/2021 13:06;16/1/2021;16/1/2021 13:06;2021;1;16;13;6;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210118-WA0057.jpg;126;JPG File;18/1/2021 22:17;18/1/2021;18/1/2021 22:17;2021;1;18;22;17;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210121-WA0004.jpg;90;JPG File;21/1/2021 11:34;21/1/2021;21/1/2021 11:34;2021;1;21;11;34;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210121-WA0010.jpg;116;JPG File;21/1/2021 12:27;21/1/2021;21/1/2021 12:27;2021;1;21;12;27;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210121-WA0011.jpg;98;JPG File;21/1/2021 12:27;21/1/2021;21/1/2021 12:27;2021;1;21;12;27;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210121-WA0012.jpg;91;JPG File;21/1/2021 12:27;21/1/2021;21/1/2021 12:27;2021;1;21;12;27;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210121-WA0049.jpg;76;JPG File;21/1/2021 20:48;21/1/2021;21/1/2021 20:48;2021;1;21;20;48;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210121-WA0050.jpg;92;JPG File;21/1/2021 20:50;21/1/2021;21/1/2021 20:50;2021;1;21;20;50;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210123-WA0020.jpg;117;JPG File;23/1/2021 15:31;23/1/2021;23/1/2021 15:31;2021;1;23;15;31;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210124-WA0002.jpg;269;JPG File;24/1/2021 11:36;24/1/2021;24/1/2021 11:36;2021;1;24;11;36;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210124-WA0003.jpg;129;JPG File;24/1/2021 11:52;24/1/2021;24/1/2021 11:52;2021;1;24;11;52;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210124-WA0004.jpg;283;JPG File;24/1/2021 11:52;24/1/2021;24/1/2021 11:52;2021;1;24;11;52;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210124-WA0005.jpg;260;JPG File;24/1/2021 11:52;24/1/2021;24/1/2021 11:52;2021;1;24;11;52;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210124-WA0006.jpg;269;JPG File;24/1/2021 11:52;24/1/2021;24/1/2021 11:52;2021;1;24;11;52;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210124-WA0007.jpg;198;JPG File;24/1/2021 11:52;24/1/2021;24/1/2021 11:52;2021;1;24;11;52;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210128-WA0046.jpg;82;JPG File;28/1/2021 19:10;28/1/2021;28/1/2021 19:10;2021;1;28;19;10;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210131-WA0002.jpg;101;JPG File;31/1/2021 11:52;31/1/2021;31/1/2021 11:52;2021;1;31;11;52;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210201-WA0005.jpg;127;JPG File;1/2/2021 11:32;1/2/2021;1/2/2021 11:32;2021;2;1;11;32;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210206-WA0051.jpg;78;JPG File;6/2/2021 13:24;6/2/2021;6/2/2021 13:24;2021;2;6;13;24;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
IMG-20210211-WA0050.jpg;164;JPG File;11/2/2021 22:07;11/2/2021;11/2/2021 22:07;2021;2;11;22;7;0;0;SM-A10;960 x 1280;samsung;.jpg;96;96;960;1280;1228800;0,09;Whastapp
